,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
8402,GPU 2,0.102,0.032,100,13,0.0,430670336.0,20846.0,1209089.0,771315.0
8406,GPU 2,0.102,,100,13,,,,,
8410,GPU 2,0.102,0.032,100,13,0.0,0.0,0.0,3362187.0,2721025.0
8416,GPU 2,0.102,,100,0,,,,,
8420,GPU 2,0.102,0.032,100,0,0.0,0.0,0.0,6209313.0,5250023.0
8424,GPU 2,0.102,,100,0,,,,,
8428,GPU 2,0.102,0.032,100,0,0.0,0.0,0.0,1527279.0,1042511.0
8432,GPU 2,0.102,,100,0,,,,,
8436,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1178493.0,703967.0
8440,GPU 2,0.103,,100,0,,,,,
8444,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1178305.0,698641.0
8448,GPU 2,0.103,,100,0,,,,,
8452,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1167278.0,687860.0
8456,GPU 2,0.103,,100,0,,,,,
8460,GPU 2,0.734,0.413,100,0,0.196,20810.0,770916341.0,6191179.0,21190483.0
8464,GPU 2,0.734,,100,27,,,,,
8468,GPU 2,0.734,,100,27,,,,,
8474,GPU 2,0.774,0.434,100,27,0.211,0.0,0.0,5800029.0,22097075.0
8478,GPU 2,0.792,0.448,100,27,0.215,0.0,0.0,5698478.0,22242280.0
8482,GPU 2,0.792,,100,27,,,,,
8486,GPU 2,0.796,0.452,100,27,0.216,0.0,0.0,6286269.0,23287296.0
8490,GPU 2,0.796,,100,27,,,,,
8494,GPU 2,0.783,0.438,100,27,0.215,0.0,0.0,6881428.0,25722197.0
8498,GPU 2,0.783,,100,28,,,,,
8502,GPU 2,0.766,0.428,100,28,0.21,767947933.0,767932385.0,6177414.0,24201781.0
8506,GPU 2,0.793,0.447,100,28,0.216,0.0,5199.0,7585953.0,25679932.0
8510,GPU 2,0.793,,100,27,,,,,
8514,GPU 2,0.784,0.437,100,27,0.215,0.0,0.0,8278860.0,26179943.0
8518,GPU 2,0.784,,100,27,,0.0,0.0,,
8522,GPU 2,0.765,0.427,100,27,0.211,,,11160383.0,
8526,GPU 2,0.765,,100,27,,0.0,0.0,,
8532,GPU 2,0.794,0.448,100,27,0.217,,,7186097.0,26697913.0
8536,GPU 2,0.794,,100,27,,0.0,0.0,,
8540,GPU 2,0.528,0.29,100,27,0.144,,,90240658.0,1194426269.0
8544,GPU 2,0.528,,100,27,,771408216.0,26029.0,,
8548,GPU 2,0.065,0.021,72,8,0.0,,,71616283.0,933095521.0
8552,GPU 2,0.065,,72,8,,0.0,0.0,,
8556,GPU 2,0.103,0.032,72,8,0.0,0.0,,1585066.0,1001094.0
8560,GPU 2,0.103,,72,0,,,0.0,,
8564,GPU 2,0.103,0.032,100,0,0.0,0.0,,1731033.0,1220065.0
8568,GPU 2,0.103,,100,0,,,0.0,,
8572,GPU 2,0.103,,100,0,,,,,
8576,GPU 2,0.103,,100,0,,,,,
8580,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1209372.0,745432.0
8584,GPU 2,0.102,0.032,100,0,0.0,0.0,0.0,844654.0,375402.0
8590,GPU 2,0.102,,100,0,,,,,
8594,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1053465.0,594530.0
8598,GPU 2,0.103,,100,0,,,,,
8602,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1673994.0,1178575.0
8606,GPU 2,0.103,,100,0,,,,,
8610,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1412962.0,938499.0
8614,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,1256318.0,745450.0
8618,GPU 2,0.103,,100,0,,,,,
8622,GPU 2,0.103,0.032,100,0,0.0,0.0,,5036655.0,4244138.0
8626,GPU 2,0.103,,100,0,,,0.0,,
8630,GPU 2,0.103,0.032,100,0,0.0,0.0,,3425540.0,2810298.0
8634,GPU 2,0.103,,100,0,,,0.0,,
8638,GPU 2,0.103,,100,0,,,,,
8642,GPU 2,0.103,0.032,100,0,0.0,,,7028116.0,
8648,GPU 2,0.103,0.032,100,0,0.0,0.0,0.0,5745579.0,5959300.0
8652,GPU 2,0.103,,100,0,,0.0,0.0,,
8656,GPU 2,0.435,0.237,100,0,0.093,,,9955936.0,18428630.0
8660,GPU 2,0.435,,100,23,,20817.0,771166119.0,,
8664,GPU 2,0.974,0.57,100,23,0.243,,,8262433.0,30724625.0
8668,GPU 2,0.974,,100,23,,769065403.0,769049833.0,,
8672,GPU 2,0.98,0.57,100,23,0.244,,,7749427.0,29802292.0
8676,GPU 2,0.98,,100,17,,0.0,0.0,,
