,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
12564,GPU 0,0.103,0.032,100,2,,,0.0,1501607.0,928076.0
12568,GPU 0,0.103,0.032,100,0,,,,2006953.0,1464815.0
12572,GPU 0,0.103,,100,0,0.0,0.0,0.0,,
12576,GPU 0,0.103,0.032,100,0,,,,1173106.0,693436.0
12580,GPU 0,0.103,,100,0,0.0,0.0,0.0,,
12584,GPU 0,0.103,,100,0,,,,1168154.0,
12588,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,719642.0
12594,GPU 0,0.103,,100,0,,,,1199404.0,
12598,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,709071.0
12602,GPU 0,0.103,,100,0,,,,1188738.0,
12606,GPU 0,0.103,0.032,100,0,0.0,0.0,0.0,,708977.0
12610,GPU 0,0.103,,100,0,,,,1188579.0,
