#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 0     0.103        N/A          100               0                 N/A          N/A                         N/A                         4765547                     N/A                         
GPU 3     N/A          0.438        100               28                0.213        770518319                   25999                       11143494                    N/A                         
GPU 2     N/A          N/A          100               0                 N/A          26016                       771033067                   N/A                         18893380                    
GPU 1     N/A          0.032        100               0                 0.000        0                           0                           N/A                         7257274                     
GPU 0     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         4077306                     
GPU 3     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.786        0.441        100               24                0.214        N/A                         N/A                         11272032                    N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        N/A          100               0                 N/A          N/A                         0                           8451905                     N/A                         
GPU 3     0.789        N/A          100               27                N/A          N/A                         N/A                         N/A                         28861476                    
GPU 2     N/A          N/A          100               24                N/A          0                           0                           N/A                         27294012                    
GPU 1     0.103        N/A          100               0                 N/A          N/A                         0                           1151469                     N/A                         
GPU 0     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         7137975                     
GPU 3     N/A          0.444        100               27                0.216        0                           0                           11312407                    N/A                         
GPU 2     0.776        0.437        100               24                0.214        N/A                         N/A                         6199940                     N/A                         
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         687755                      
GPU 0     0.103        N/A          100               0                 N/A          N/A                         0                           1496285                     N/A                         
GPU 3     0.770        N/A          100               27                N/A          0                           N/A                         N/A                         24065263                    
GPU 2     N/A          N/A          100               24                N/A          0                           0                           N/A                         N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         0                           1975965                     1386825                     
GPU 0     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         933223                      
GPU 3     N/A          0.429        100               28                0.213        N/A                         0                           6214084                     N/A                         
GPU 2     0.786        0.444        100               27                0.214        N/A                         N/A                         5662717                     22234492                    
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.103        N/A          100               0                 N/A          N/A                         0                           1590274                     N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.785        N/A          100               28                N/A          0                           N/A                         N/A                         24196695                    
GPU 2     N/A          N/A          100               27                N/A          0                           0                           N/A                         N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         0                           1204476                     724771                      
GPU 0     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         1094943                     
GPU 3     N/A          0.442        100               28                0.215        N/A                         0                           5877381                     N/A                         
GPU 2     0.797        0.451        100               27                0.217        N/A                         N/A                         6799564                     25455445                    
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.103        N/A          100               0                 N/A          N/A                         0                           1224003                     N/A                         
GPU 3     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         26284536                    
GPU 2     0.797        0.451        100               27                0.217        0                           0                           6799564                     25455445                    
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1224003                     746849                      
GPU 3     0.486        N/A          100               28                0.133        770715475                   N/A                         N/A                         1192768253                  
GPU 2     0.781        0.437        100               27                0.214        0                           0                           6624358                     24979136                    
GPU 1     0.675        N/A          100               13                N/A          N/A                         772279247                   4544811                     18325181                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1199093                     746849                      
GPU 3     N/A          N/A          82                21                N/A          N/A                         26006                       N/A                         N/A                         
GPU 2     N/A          N/A          100               27                N/A          N/A                         770479503                   N/A                         N/A                         
GPU 1     N/A          N/A          100               13                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.058        0.019        82                21                0.000        0                           N/A                         71244294                    932546511                   
GPU 2     0.765        0.428        100               27                0.211        0                           N/A                         5371290                     23435048                    
GPU 1     0.795        0.449        100               13                0.217        0                           0                           6613029                     23301817                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           854878                      375312                      
GPU 3     N/A          N/A          84                21                N/A          N/A                         0                           N/A                         N/A                         
GPU 2     N/A          N/A          100               27                N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          N/A          100               13                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        84                0                 0.000        0                           0                           2038658                     1485978                     
GPU 2     0.793        0.448        100               27                0.216        0                           0                           6806569                     24894974                    
GPU 1     0.775        0.436        100               28                0.213        0                           0                           5647981                     22123863                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           2017780                     1480748                     
GPU 3     N/A          N/A          84                0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        84                0                 0.000        0                           0                           1178448                     698725                      
GPU 2     0.784        0.437        100               27                0.215        0                           0                           6016474                     24039875                    
GPU 1     0.780        0.441        100               28                0.214        0                           0                           5743580                     22532107                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1188970                     709210                      
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1178286                     698630                      
GPU 2     0.766        0.428        100               27                0.211        0                           0                           6458624                     25501417                    
GPU 1     0.797        0.452        100               28                0.217        0                           0                           7032720                     26038243                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1178324                     698652                      
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1209312                     729757                      
GPU 2     0.734        0.409        100               27                0.200        341300242                   0                           6686647                     25100966                    
GPU 1     0.784        0.440        100               28                0.215        771202550                   771186937                   7129970                     25449309                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1172125                     692856                      
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          53                11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         1225208                     
GPU 2     0.006        N/A          53                11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.770        N/A          100               28                N/A          N/A                         N/A                         5921204                     N/A                         
GPU 0     0.446        N/A          100               0                 N/A          N/A                         771010356                   3866056                     N/A                         
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           1741359                     N/A                         
GPU 2     N/A          N/A          53                11                N/A          430390954                   26039                       N/A                         2086860489                  
GPU 1     N/A          0.429        100               28                0.213        0                           N/A                         N/A                         24054244                    
GPU 0     0.779        0.243        100               21                0.105        26016                       0                           5625020                     11535730                    
GPU 3     0.103        N/A          100               0                 N/A          0                           N/A                         N/A                         589250                      
GPU 2     0.100        0.031        53                11                0.000        N/A                         N/A                         2595701                     23674048                    
GPU 1     0.786        N/A          100               28                N/A          N/A                         0                           8790690                     27105931                    
GPU 0     N/A          0.437        100               21                0.214        0                           N/A                         N/A                         21792402                    
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           1068994                     N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         23674048                    
GPU 1     N/A          0.442        100               28                0.215        0                           N/A                         N/A                         27105931                    
GPU 0     0.775        N/A          100               21                N/A          N/A                         0                           7851021                     N/A                         
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         2283665                     
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         2956039                     N/A                         
GPU 1     0.785        N/A          100               27                N/A          N/A                         0                           11575705                    N/A                         
GPU 0     N/A          0.436        100               28                0.213        0                           N/A                         N/A                         23870647                    
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           2857188                     N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         2366916                     
GPU 1     N/A          0.440        100               27                0.214        0                           N/A                         N/A                         29272376                    
GPU 0     0.796        N/A          100               28                N/A          N/A                         0                           11162563                    N/A                         
GPU 3     0.103        N/A          100               0                 N/A          0                           N/A                         N/A                         5323280                     
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         6210437                     5214473                     
GPU 1     0.767        N/A          100               27                N/A          N/A                         0                           7145896                     26397659                    
GPU 0     N/A          0.450        100               28                0.216        0                           N/A                         N/A                         27050352                    
GPU 3     N/A          0.032        100               0                 0.000        N/A                         0                           6319114                     N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.429        100               27                0.212        0                           N/A                         N/A                         N/A                         
GPU 0     0.797        N/A          100               28                N/A          N/A                         0                           6629205                     N/A                         
GPU 3     0.103        N/A          100               0                 N/A          0                           N/A                         N/A                         1376440                     
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         1538034                     1042735                     
GPU 1     0.596        N/A          89                23                N/A          N/A                         36425                       38819120                    572222973                   
GPU 0     N/A          0.453        100               27                0.216        0                           N/A                         N/A                         24317484                    
GPU 3     N/A          0.032        100               0                 N/A          N/A                         0                           1965599                     N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.332        89                23                0.162        771038272                   N/A                         N/A                         N/A                         
GPU 0     0.776        N/A          100               27                0.214        20829                       771625693                   6441627                     N/A                         
GPU 3     0.103        N/A          100               0                 0.000        0                           N/A                         N/A                         813340                      
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         1173085                     693423                      
GPU 1     0.015        N/A          89                23                N/A          N/A                         0                           123754921                   1558269860                  
GPU 0     N/A          0.434        100               27                N/A          N/A                         N/A                         N/A                         24443813                    
GPU 3     N/A          0.032        100               0                 N/A          N/A                         0                           1308643                     N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.005        89                0                 0.001        5210                        N/A                         N/A                         N/A                         
GPU 0     0.774        N/A          100               27                0.213        0                           5205                        5491621                     N/A                         
GPU 3     0.103        N/A          100               0                 0.000        0                           N/A                         N/A                         719499                      
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         1157415                     682979                      
GPU 1     0.103        N/A          62                0                 N/A          N/A                         0                           1225128                     1032235                     
GPU 0     N/A          0.433        100               27                N/A          N/A                         N/A                         N/A                         23679038                    
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          N/A          62                0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.793        0.447        100               27                0.217        0                           0                           5412824                     23649878                    
GPU 3     0.103        0.032        100               0                 0.000        0                           N/A                         1204172                     724588                      
GPU 2     0.103        0.032        100               0                 0.000        0                           N/A                         1579797                     995846                      
GPU 1     0.103        0.032        62                0                 0.000        0                           0                           1178571                     698799                      
GPU 0     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          N/A          62                0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.775        0.431        100               27                0.214        0                           0                           5682227                     23457399                    
GPU 3     0.103        0.032        100               0                 0.000        0                           N/A                         1183504                     698632                      
GPU 2     0.103        0.032        100               0                 0.000        0                           N/A                         1173083                     693422                      
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1199352                     719611                      
GPU 0     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.776        0.435        100               28                0.213        0                           0                           5776292                     23859729                    
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1173367                     698805                      
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           1193702                     714136                      
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1193919                     714266                      
GPU 0     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.556        0.313        71                19                0.299        0                           0                           165599405                   2142773769                  
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1710434                     1188960                     
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           1751822                     1235660                     
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1725418                     1209357                     
GPU 0     N/A          N/A          71                19                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.980        0.575        71                19                0.244        0                           0                           7280841                     28170973                    
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1183511                     703850                      
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           1189017                     704023                      
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1876157                     1292464                     
GPU 0     N/A          N/A          71                19                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         688127                      
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               17                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.977        0.569        100               31                0.244        771057800                   10407                       7534698                     29503966                    
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1162518                     N/A                         
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           1178520                     703983                      
GPU 1     0.956        0.560        100               17                0.237        36405                       770648930                   7910465                     30008802                    
GPU 0     N/A          N/A          100               31                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               17                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          0.192        100               31                0.074        771294136                   36437                       3180433                     9353909                     
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1173106                     693436                      
GPU 2     0.247        0.121        100               20                0.041        26058                       772260735                   2444291                     6134182                     
GPU 1     0.974        0.568        100               17                0.243        771043841                   771028231                   7841353                     30184266                    
GPU 0     N/A          N/A          100               31                N/A          N/A                         N/A                         N/A                         N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               3                 0.000        0                           0                           3653715                     2960499                     
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1667742                     1125726                     
GPU 2     0.980        0.575        100               20                0.244        0                           0                           8527264                     30510968                    
GPU 1     0.618        0.348        100               23                0.144        770849454                   20809                       7631709                     20143134                    
GPU 0     N/A          N/A          100               3                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.973        0.567        100               20                0.244        771163055                   771183872                   9607076                     31683576                    
GPU 1     N/A          N/A          100               23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               3                 0.000        0                           0                           6809167                     5782057                     
GPU 3     0.842        0.490        87                26                0.205        20553                       761394526                   9136158                     25753896                    
GPU 2     N/A          N/A          100               20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        0.032        100               23                0.000        0                           0                           7179858                     6157889                     
GPU 0     N/A          N/A          100               3                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          87                26                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.448        0.243        100               20                0.096        771961564                   20838                       9512702                     17269775                    
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1105588                     641450                      
GPU 3     0.708        0.413        87                26                0.177        31241                       771533734                   19556886                    33927760                    
GPU 2     N/A          N/A          100               20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1131369                     672565                      
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          87                26                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        100               20                0.000        0                           0                           1678817                     1089667                     
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
