#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 2     0.434        0.173        100               8                 0.073        0                           0                           28704697                    56737848                    
GPU 1     0.408        0.156        100               9                 0.057        682569245                   0                           21938740                    45236609                    
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.296        N/A          100               2                 0.023        83391                       2647857648                  26982206                    55293456                    
GPU 2     N/A          N/A          100               8                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               3                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.205        0.064        100               0                 0.000        0                           0                           1178322                     698651                      
GPU 3     N/A          0.165        100               2                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.411        0.158        100               8                 0.065        2645277876                  2645267463                  22076350                    51660742                    
GPU 1     0.243        0.069        100               3                 0.001        1963231798                  88537                       16816927                    36388936                    
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.420        N/A          100               2                 0.066        0                           0                           25740487                    52402696                    
GPU 2     N/A          N/A          100               8                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               3                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.205        0.064        100               0                 0.000        0                           0                           1172820                     703692                      
GPU 3     N/A          0.147        100               8                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.459        0.185        100               8                 0.077        0                           0                           23736142                    52601749                    
GPU 1     0.242        0.069        100               3                 0.000        0                           0                           16691484                    36109278                    
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.397        N/A          100               8                 0.057        83312                       2645350446                  31528530                    55777641                    
GPU 2     N/A          N/A          100               8                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.205        0.064        100               0                 0.000        0                           0                           1193957                     709075                      
GPU 3     0.455        N/A          100               8                 0.057        83312                       N/A                         31528530                    N/A                         
GPU 2     0.401        0.154        100               8                 0.056        2646127340                  83337                       22542662                    N/A                         
GPU 1     0.244        N/A          100               0                 0.000        0                           N/A                         16459909                    N/A                         
GPU 0     0.205        0.064        100               0                 0.000        0                           0                           1194200                     709075                      
GPU 3     N/A          0.182        100               9                 0.074        0                           0                           23731846                    51526511                    
GPU 2     N/A          N/A          100               8                 N/A          N/A                         N/A                         N/A                         49762615                    
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         719649                      
GPU 3     N/A          0.182        100               9                 0.074        0                           0                           23731846                    51526511                    
GPU 2     N/A          N/A          100               8                 N/A          N/A                         N/A                         N/A                         49762615                    
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         719649                      
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.401        0.147        100               9                 0.037        0                           0                           18957351                    33961878                    
GPU 2     0.242        0.069        100               0                 0.000        0                           0                           25515273                    61730092                    
GPU 1     0.242        0.069        100               0                 0.000        0                           0                           17455343                    36870438                    
GPU 0     0.205        0.064        100               0                 0.000        0                           0                           3034343                     2351355                     
GPU 3     N/A          N/A          100               9                 N/A          N/A                         0                           N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.205        0.064        100               0                 0.000        0                           0                           3164878                     2669551                     
GPU 3     0.436        0.173        100               9                 0.074        0                           N/A                         34657564                    59776822                    
GPU 2     0.243        0.069        100               0                 0.000        0                           N/A                         22434526                    46404261                    
GPU 1     0.244        0.069        100               0                 0.000        0                           0                           20112476                    39025920                    
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.173        100               9                 0.074        0                           0                           34657564                    N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         46404261                    
GPU 1     N/A          0.069        100               0                 0.000        0                           N/A                         N/A                         39025920                    
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           6100155                     N/A                         
GPU 3     0.447        N/A          100               9                 N/A          N/A                         N/A                         N/A                         62944346                    
GPU 2     0.242        0.069        100               0                 0.000        N/A                         N/A                         18066584                    N/A                         
GPU 1     0.242        N/A          100               0                 N/A          N/A                         0                           18956212                    N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         5135600                     
GPU 3     N/A          0.183        100               9                 0.072        0                           0                           36226325                    N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         43063816                    
GPU 1     N/A          0.069        100               0                 0.000        0                           N/A                         N/A                         38152179                    
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           2252415                     N/A                         
GPU 3     0.450        N/A          100               9                 N/A          N/A                         N/A                         N/A                         55343662                    
GPU 2     0.242        0.069        100               0                 0.000        N/A                         N/A                         17775277                    N/A                         
GPU 1     0.242        N/A          100               0                 N/A          N/A                         0                           17132012                    N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         1569391                     
GPU 3     N/A          0.181        100               9                 0.070        0                           0                           33734321                    N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         42785771                    
GPU 1     N/A          0.069        100               0                 0.000        0                           N/A                         N/A                         36541691                    
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           1616280                     N/A                         
GPU 3     0.424        N/A          100               9                 N/A          N/A                         N/A                         N/A                         47836625                    
GPU 2     0.243        0.069        100               0                 0.000        N/A                         N/A                         17564558                    N/A                         
GPU 1     0.243        N/A          100               0                 N/A          N/A                         0                           16694965                    N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         1131396                     
GPU 3     N/A          0.171        100               9                 0.064        0                           0                           25217457                    N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         42579325                    
GPU 1     N/A          0.069        100               0                 0.000        0                           N/A                         N/A                         36095109                    
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           1178119                     N/A                         
GPU 3     0.457        N/A          100               10                N/A          N/A                         N/A                         N/A                         60432033                    
GPU 2     0.269        0.085        100               0                 0.011        N/A                         N/A                         17026077                    N/A                         
GPU 1     0.242        N/A          100               0                 N/A          N/A                         0                           16596185                    N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         698530                      
GPU 3     N/A          0.187        100               10                0.079        0                           0                           32782608                    N/A                         
GPU 2     N/A          N/A          100               1                 N/A          83359                       2646830946                  N/A                         41481527                    
GPU 1     N/A          0.069        100               0                 0.000        0                           N/A                         N/A                         35887165                    
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           1100111                     N/A                         
GPU 3     0.468        N/A          100               10                N/A          N/A                         N/A                         N/A                         106182234                   
GPU 2     0.442        0.176        100               1                 0.071        N/A                         N/A                         30141450                    N/A                         
GPU 1     0.243        N/A          100               0                 N/A          N/A                         0                           16622327                    N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         729931                      
GPU 3     N/A          0.186        100               10                0.150        2644592495                  83288                       58962945                    N/A                         
GPU 2     N/A          N/A          100               1                 N/A          0                           0                           N/A                         53118513                    
GPU 1     N/A          0.069        100               0                 0.000        0                           N/A                         N/A                         35904641                    
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           792691                      N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.470        N/A          100               10                N/A          N/A                         N/A                         N/A                         55750190                    
GPU 2     0.442        0.178        100               9                 0.072        N/A                         N/A                         34216246                    N/A                         
GPU 1     0.242        N/A          100               0                 N/A          N/A                         0                           16700661                    N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         714465                      
GPU 3     N/A          0.192        100               10                0.078        N/A                         0                           28234404                    N/A                         
GPU 2     N/A          N/A          100               9                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.069        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           1465329                     N/A                         
GPU 3     0.480        N/A          100               10                N/A          0                           N/A                         N/A                         54992961                    
GPU 2     0.453        0.184        100               9                 0.072        N/A                         N/A                         32144246                    55087312                    
GPU 1     0.242        N/A          100               0                 N/A          N/A                         0                           16512141                    35953519                    
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         964718                      
GPU 3     N/A          0.198        100               10                N/A          N/A                         0                           28973553                    N/A                         
GPU 2     N/A          N/A          100               9                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.069        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.205        N/A          100               0                 0.000        0                           0                           1829998                     N/A                         
GPU 3     0.487        N/A          100               10                0.080        0                           N/A                         N/A                         59445797                    
GPU 2     0.444        0.179        100               9                 0.066        N/A                         N/A                         28572529                    50594259                    
GPU 1     0.244        N/A          100               0                 N/A          N/A                         0                           17642588                    36922224                    
GPU 0     N/A          0.064        100               0                 N/A          N/A                         N/A                         N/A                         1282563                     
GPU 3     N/A          0.195        100               10                N/A          N/A                         0                           33854477                    N/A                         
GPU 2     N/A          N/A          100               9                 N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.069        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.205        N/A          100               0                 0.000        0                           0                           1480519                     N/A                         
GPU 3     0.487        N/A          100               10                0.081        683245698                   N/A                         N/A                         53173650                    
GPU 2     0.449        0.178        100               9                 0.077        N/A                         N/A                         27736755                    53399102                    
GPU 1     0.242        N/A          100               0                 N/A          N/A                         0                           17981873                    37350578                    
GPU 0     N/A          0.064        100               0                 N/A          N/A                         N/A                         N/A                         1000914                     
GPU 3     N/A          0.200        100               10                0.081        N/A                         0                           28799570                    N/A                         
GPU 2     N/A          N/A          100               9                 N/A          0                           3296176                     N/A                         N/A                         
GPU 1     N/A          0.069        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           2127237                     N/A                         
GPU 3     N/A          N/A          100               10                N/A          N/A                         0                           N/A                         N/A                         
GPU 2     N/A          N/A          100               9                 N/A          N/A                         3296176                     N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.205        0.064        100               0                 0.000        0                           0                           2127237                     1611069                     
GPU 3     0.242        0.069        100               5                 0.000        0                           0                           16666788                    38307024                    
GPU 2     0.449        0.184        100               9                 0.073        0                           679152653                   35029929                    61286757                    
GPU 1     0.242        0.069        100               0                 0.000        0                           0                           17482694                    36909647                    
GPU 0     0.205        0.064        100               0                 0.000        0                           0                           3331688                     2268051                     
GPU 3     0.244        0.069        100               5                 0.001        1964630088                  88599                       25292669                    190828575                   
GPU 2     0.442        0.180        100               9                 0.069        2626244068                  1948677916                  36768678                    61177745                    
GPU 1     0.244        0.069        100               0                 0.000        0                           0                           25172092                    44456281                    
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               5                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               9                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.205        0.064        100               0                 0.000        0                           0                           3691458                     2998006                     
GPU 3     0.259        N/A          100               0                 N/A          N/A                         N/A                         N/A                         2136600106                  
GPU 2     0.473        0.189        100               9                 0.076        N/A                         N/A                         28937040                    N/A                         
GPU 1     0.350        N/A          100               0                 N/A          N/A                         2645571736                  23985511                    N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         2998006                     
GPU 3     N/A          0.074        100               0                 0.002        0                           0                           143213986                   N/A                         
GPU 2     N/A          N/A          100               9                 N/A          0                           5208                        N/A                         53144988                    
GPU 1     N/A          0.130        100               0                 0.042        78111                       N/A                         N/A                         45429788                    
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           7203160                     N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.243        N/A          100               0                 N/A          N/A                         N/A                         N/A                         43346528                    
GPU 2     0.462        0.185        100               9                 0.075        N/A                         N/A                         35659037                    N/A                         
GPU 1     0.457        N/A          100               8                 N/A          N/A                         0                           35660497                    N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         6202431                     
GPU 3     N/A          0.069        100               0                 0.001        0                           0                           19876068                    N/A                         
GPU 2     N/A          N/A          100               9                 N/A          0                           0                           35659037                    62963642                    
GPU 1     N/A          0.184        100               8                 0.072        0                           0                           N/A                         56975713                    
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           1595448                     N/A                         
GPU 3     0.242        N/A          100               0                 N/A          N/A                         N/A                         N/A                         48543471                    
GPU 2     0.498        0.204        100               10                0.084        N/A                         N/A                         35057497                    N/A                         
GPU 1     0.450        N/A          100               8                 N/A          N/A                         0                           34255432                    N/A                         
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         1141840                     
GPU 3     N/A          0.069        100               0                 0.001        0                           0                           25032670                    N/A                         
GPU 2     N/A          N/A          100               10                N/A          0                           0                           N/A                         61648357                    
GPU 1     N/A          0.178        100               8                 0.072        0                           N/A                         N/A                         54332791                    
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           1939092                     N/A                         
GPU 3     0.242        N/A          100               0                 N/A          0                           N/A                         N/A                         44241177                    
GPU 2     0.481        0.197        100               10                0.076        N/A                         N/A                         34476856                    59778630                    
GPU 1     0.427        N/A          100               9                 N/A          N/A                         0                           29188139                    53857395                    
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         1459532                     
GPU 3     N/A          0.069        100               0                 0.001        N/A                         0                           20048982                    N/A                         
GPU 2     N/A          N/A          100               10                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.175        100               9                 0.070        0                           N/A                         N/A                         N/A                         
GPU 0     0.205        N/A          100               0                 N/A          N/A                         0                           1595493                     N/A                         
GPU 3     0.243        N/A          100               0                 N/A          0                           N/A                         N/A                         43639006                    
GPU 2     0.479        0.193        100               10                0.076        N/A                         N/A                         30011465                    53726928                    
GPU 1     0.451        N/A          100               9                 N/A          N/A                         0                           35497697                    56853528                    
GPU 0     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         1115802                     
GPU 3     N/A          0.069        100               0                 N/A          N/A                         0                           19601851                    N/A                         
GPU 2     N/A          N/A          100               10                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.182        100               9                 0.070        0                           N/A                         N/A                         N/A                         
GPU 0     0.205        N/A          100               0                 0.000        0                           0                           1611370                     N/A                         
GPU 3     0.242        N/A          100               0                 0.001        0                           N/A                         N/A                         44070599                    
GPU 2     0.467        0.183        100               10                0.078        N/A                         N/A                         26622591                    53266010                    
GPU 1     0.444        N/A          100               9                 N/A          N/A                         0                           32655414                    53536365                    
GPU 0     N/A          0.064        100               0                 N/A          N/A                         N/A                         N/A                         1131609                     
GPU 3     N/A          0.069        100               0                 N/A          N/A                         0                           19916470                    N/A                         
GPU 2     N/A          N/A          100               10                N/A          0                           0                           N/A                         N/A                         
GPU 1     N/A          0.180        100               9                 0.066        0                           N/A                         N/A                         N/A                         
GPU 0     0.205        N/A          100               0                 0.000        0                           0                           1554929                     N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               7                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               9                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.205        0.064        100               0                 0.000        0                           0                           1554929                     1095518                     
GPU 3     0.242        0.069        100               0                 0.001        0                           0                           20002777                    44185395                    
GPU 2     0.353        0.133        100               7                 0.023        439333932                   0                           17264993                    25091389                    
GPU 1     0.449        0.178        100               9                 0.077        0                           681361038                   27228450                    49788869                    
GPU 0     0.408        0.178        99                6                 0.077        83332                       2645997119                  3817681                     11244713                    
GPU 3     0.243        0.069        100               0                 0.001        0                           0                           20399100                    44471602                    
GPU 2     N/A          N/A          100               7                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.429        0.173        100               9                 0.065        2643712681                  1961639659                  30321410                    53420215                    
GPU 0     N/A          N/A          99                6                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.288        0.079        100               7                 0.002        1963217275                  93743                       150193050                   2272686101                  
GPU 1     N/A          N/A          100               9                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.720        0.353        99                6                 0.181        0                           0                           5494627                     22612114                    
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.242        0.069        100               0                 0.001        0                           0                           19252931                    43295642                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.488        0.197        100               9                 0.082        0                           0                           27236734                    49369836                    
GPU 0     N/A          N/A          99                6                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.242        0.069        100               0                 0.001        0                           0                           17083968                    42089728                    
GPU 1     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.611        0.298        99                21                0.145        0                           0                           4724154                     17214610                    
GPU 3     0.243        0.069        100               0                 0.001        0                           0                           21898683                    45720865                    
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.479        0.189        100               10                0.077        0                           0                           24919193                    44980549                    
GPU 0     N/A          N/A          99                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.242        0.069        100               0                 0.001        0                           0                           16757207                    41814859                    
GPU 1     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.205        0.064        99                21                0.000        0                           0                           1219991                     740336                      
GPU 3     0.243        0.069        100               0                 0.001        0                           0                           19570337                    43701006                    
