,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
4419,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1219864.0,745472.0
4423,GPU 1,0.205,,100,0,,,,,
4427,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1220027.0,745572.0
4431,GPU 1,0.205,,100,0,,,,,
4435,GPU 1,0.205,0.064,100,0,0.0,0.0,0.0,1220120.0,740415.0
4439,GPU 1,0.205,,100,0,,,,,
4443,GPU 1,0.297,0.117,100,0,0.039,83383.0,2647619137.0,2965331.0,6821826.0
4447,GPU 1,0.297,,99,15,,,,,
4451,GPU 1,0.713,0.348,99,15,0.182,0.0,0.0,8091904.0,
4455,GPU 1,0.713,0.356,99,15,0.192,0.0,0.0,8091904.0,24842562.0
4459,GPU 1,0.734,,99,15,,,682556009.0,11211552.0,27573233.0
4463,GPU 1,0.734,,98,26,,,,,
4467,GPU 1,0.734,0.392,98,26,0.212,2644751082.0,,,
4473,GPU 1,0.792,,98,26,,,1962425605.0,6548758.0,26913420.0
4477,GPU 1,0.792,0.424,98,26,0.226,0.0,,,
4481,GPU 1,0.865,,90,22,,,0.0,7458549.0,29620949.0
4485,GPU 1,0.865,0.261,90,22,0.132,2644406304.0,,,
4489,GPU 1,0.542,,90,22,,,83282.0,139716229.0,2268444618.0
4493,GPU 1,0.542,0.064,90,22,0.0,0.0,,,
4497,GPU 1,0.205,,100,0,,,0.0,4870316.0,4015143.0
4501,GPU 1,0.205,0.064,100,0,0.0,0.0,,,
4505,GPU 1,0.205,,100,0,,,0.0,1204362.0,719488.0
4509,GPU 1,0.205,0.167,100,0,0.073,78177.0,,,
4513,GPU 1,0.387,,98,20,,,2647812164.0,3418972.0,13363181.0
4517,GPU 1,0.387,0.383,98,20,0.219,2645626628.0,,,
4521,GPU 1,0.773,,98,20,,,2645621420.0,8186006.0,34274995.0
4525,GPU 1,0.773,0.086,98,20,0.016,2646478496.0,,,
4531,GPU 1,0.244,,100,0,,,88556.0,2140995.0,3505814.0
4535,GPU 1,0.244,0.064,100,0,0.0,0.0,,,
4539,GPU 1,0.205,,100,0,,,0.0,1235648.0,750773.0
