,#Entity,SMACT,SMOCC,GPUTL,MCUTL,DRAMA,NVLTX,NVLRX,PCITX,PCIRX
4386,GPU 0,0.727,,98,17,,,83153.0,7042033.0,
4390,GPU 0,0.727,0.171,98,17,0.071,2646532349.0,,,11288640.0
4394,GPU 0,0.392,,98,17,,,88558.0,3198534.0,
4398,GPU 0,0.392,0.064,98,0,0.0,0.0,,,734075.0
4402,GPU 0,0.205,,100,0,,,0.0,1213046.0,
4406,GPU 0,0.205,0.064,100,0,0.0,0.0,,,1225280.0
4410,GPU 0,0.205,,100,0,,,,,
4416,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,1209694.0,735202.0
4420,GPU 0,0.205,,100,0,,,,,
4424,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,1214804.0,735139.0
4428,GPU 0,0.205,,100,0,,,,,
4432,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,1214852.0,740382.0
4436,GPU 0,0.205,,100,0,,,,,
4440,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,1199325.0,719595.0
4444,GPU 0,0.205,,100,0,,,,,
4448,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,2002106.0,1386875.0
4452,GPU 0,0.205,,100,0,,,,,
4456,GPU 0,0.205,0.064,100,0,0.0,0.0,,,2647893.0
4460,GPU 0,0.205,,100,0,,,0.0,3262954.0,
4464,GPU 0,0.205,0.064,99,7,0.0,0.0,,,5409925.0
4468,GPU 0,0.205,,99,7,,,0.0,6400181.0,
4474,GPU 0,0.205,0.206,99,7,0.092,83325.0,,,12415474.0
4478,GPU 0,0.463,,99,7,,,2645772039.0,3848588.0,
4482,GPU 0,0.72,0.351,98,25,0.189,0.0,0.0,5887890.0,23400590.0
4486,GPU 0,0.72,,98,25,,,,,
4490,GPU 0,0.759,0.385,98,25,0.2,88486.0,2644364974.0,7266269.0,27248508.0
4494,GPU 0,0.759,,98,25,,,,,
4498,GPU 0,0.87,0.429,77,22,0.231,0.0,0.0,8470164.0,29096342.0
4502,GPU 0,0.87,,77,22,,,,,
4506,GPU 0,0.442,0.225,77,22,0.117,0.0,0.0,138904516.0,2267433077.0
4510,GPU 0,0.442,,77,22,,,,,
4514,GPU 0,0.739,0.373,99,16,0.207,2642403803.0,83219.0,7006034.0,31477745.0
4518,GPU 0,0.739,,99,16,,,,,
4522,GPU 0,0.361,0.152,99,16,0.059,2646084082.0,88543.0,3802166.0,10198140.0
4526,GPU 0,0.361,,99,16,,,,,
4532,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,1355565.0,776843.0
4536,GPU 0,0.205,,100,0,,,,,
4540,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,1251604.0,777037.0
4544,GPU 0,0.205,,100,0,,,,1235942.0,
4548,GPU 0,0.205,0.064,100,0,0.0,0.0,,,750952.0
4552,GPU 0,0.205,,100,0,,,0.0,3267342.0,
4556,GPU 0,0.205,0.064,100,0,0.0,0.0,,,2574270.0
4560,GPU 0,0.205,,100,0,,,,2726512.0,
4564,GPU 0,0.205,0.064,100,0,0.0,0.0,,,2309455.0
4568,GPU 0,0.205,,100,0,,,0.0,4900980.0,
4572,GPU 0,0.205,0.064,100,0,0.0,0.0,,,3910357.0
4576,GPU 0,0.205,,100,0,0.0,0.0,0.0,2325514.0,
4580,GPU 0,0.205,0.064,100,0,,,,,1809312.0
4584,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,1584996.0,1110540.0
4590,GPU 0,0.205,,100,0,,,,,
4594,GPU 0,0.205,0.064,99,9,0.0,0.0,0.0,1358768.0,879815.0
4598,GPU 0,0.205,,99,9,,,,,
4602,GPU 0,0.531,0.247,99,9,0.122,83240.0,2643066327.0,4484587.0,16294349.0
4606,GPU 0,0.531,,99,9,,,,,
4610,GPU 0,0.724,0.352,99,25,0.186,0.0,0.0,6114678.0,22919644.0
4614,GPU 0,0.724,,99,25,,,,,
4618,GPU 0,0.788,0.397,99,25,0.208,83250.0,2643400899.0,6540379.0,25969002.0
4622,GPU 0,0.788,,99,25,,,,,
4626,GPU 0,0.864,0.427,75,21,0.231,0.0,0.0,6856014.0,29110730.0
4630,GPU 0,0.864,,75,21,,,,,
4634,GPU 0,0.38,0.197,75,21,0.097,0.0,0.0,138315185.0,2265396040.0
4638,GPU 0,0.38,,75,21,,,,,
4642,GPU 0,0.709,0.339,99,14,0.191,2645173065.0,83306.0,6013709.0,24346411.0
4648,GPU 0,0.709,,99,14,,,,,
4652,GPU 0,0.299,,99,14,,,83266.0,2097264.0,
4656,GPU 0,0.205,0.116,99,14,0.035,2643901655.0,0.0,3467033.0,4657697.0
4660,GPU 0,0.205,0.064,100,0,0.0,0.0,,,2773626.0
4664,GPU 0,0.205,,100,0,,,0.0,3243118.0,
4668,GPU 0,0.205,0.064,100,0,0.0,0.0,,,2737358.0
4672,GPU 0,0.205,,100,0,,,0.0,6340397.0,
4676,GPU 0,0.205,0.064,100,0,0.0,0.0,,,5370567.0
4680,GPU 0,0.205,,100,0,,,0.0,1980950.0,
4684,GPU 0,0.205,0.064,100,0,0.0,0.0,,,1459647.0
4688,GPU 0,0.205,,100,0,0.0,0.0,0.0,1798820.0,
4692,GPU 0,0.205,,100,0,,,,,
4696,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,1194282.0,714483.0
4700,GPU 0,0.205,,100,0,,,,,
4706,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,1220291.0,745733.0
4710,GPU 0,0.205,,100,0,,,,,
4714,GPU 0,0.205,0.064,100,0,0.0,0.0,0.0,1214840.0,735160.0
4718,GPU 0,0.205,,100,0,,,,,
4722,GPU 0,0.205,0.064,99,8,0.0,0.0,0.0,1240253.0,766038.0
4726,GPU 0,0.205,,99,8,,,,,
4730,GPU 0,0.504,0.225,99,8,0.11,83316.0,2645493701.0,3738830.0,11950720.0
4734,GPU 0,0.504,,99,8,,,,,
4738,GPU 0,0.681,0.32,99,23,0.167,0.0,0.0,4796271.0,16867668.0
4742,GPU 0,0.681,,99,23,,,,,
4746,GPU 0,0.765,0.369,99,23,0.194,83293.0,2644765596.0,6002359.0,20089423.0
4750,GPU 0,0.765,,99,23,,,,,
4754,GPU 0,0.852,,77,23,0.218,0.0,0.0,5480514.0,
4758,GPU 0,0.852,0.408,77,21,,,,,22463342.0
4764,GPU 0,0.415,,77,21,0.106,0.0,0.0,138605245.0,
