#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 2     0.205        0.064        100               0                 0.000        N/A                         N/A                         1204388                     729932                      
GPU 1     N/A          N/A          79                0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          94                28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.205        0.064        100               0                 0.000        N/A                         0                           2257927                     1793826                     
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.267        0.097        79                0                 0.026        83349                       2646542287                  2411938                     6563806                     
GPU 0     0.557        0.280        94                28                0.153        2641208473                  83182                       123161740                   1986610838                  
GPU 3     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     0.205        0.064        100               0                 0.000        N/A                         N/A                         1193546                     719255                      
GPU 1     N/A          N/A          99                0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          94                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.205        0.064        100               0                 0.000        N/A                         0                           2127213                     1647548                     
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.726        0.361        99                16                0.204        2644565037                  2644565037                  7047967                     32173919                    
GPU 0     0.681        0.354        94                21                0.168        2640674066                  88362                       27901673                    68246828                    
GPU 3     N/A          N/A          100               0                 N/A          0                           N/A                         N/A                         N/A                         
GPU 2     0.540        0.256        100               0                 0.133        N/A                         N/A                         5003587                     21752926                    
GPU 1     N/A          N/A          99                16                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          94                21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.205        0.064        83                9                 0.000        N/A                         0                           2375934                     1896579                     
GPU 2     N/A          N/A          98                20                N/A          82789                       3306988136                  N/A                         N/A                         
GPU 1     0.411        0.179        99                16                0.079        2646316109                  83342                       3448301                     11829444                    
GPU 0     0.464        0.221        94                21                0.080        0                           0                           55873196                    117439251                   
GPU 3     N/A          N/A          83                9                 N/A          83198                       N/A                         N/A                         N/A                         
GPU 2     0.658        0.316        98                20                0.173        N/A                         N/A                         6171147                     27236371                    
GPU 1     N/A          N/A          100               3                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.480        0.232        83                9                 0.132        N/A                         3323307755                  13561295                    22770288                    
GPU 2     N/A          N/A          98                20                N/A          3328404330                  1963185133                  N/A                         N/A                         
GPU 1     0.205        0.064        100               3                 0.000        0                           0                           1219966                     740321                      
GPU 0     0.432        0.225        100               10                0.073        0                           0                           48320197                    98117250                    
GPU 3     N/A          N/A          83                9                 N/A          83164                       N/A                         N/A                         N/A                         
GPU 2     0.205        0.064        98                20                0.000        N/A                         N/A                         1260356                     869750                      
GPU 1     N/A          N/A          100               3                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.510        0.253        85                23                0.151        N/A                         1959370255                  14902110                    42143813                    
GPU 2     N/A          N/A          100               0                 N/A          1963239718                  93745                       N/A                         N/A                         
GPU 1     0.205        0.064        100               3                 0.000        0                           0                           1272166                     802924                      
GPU 0     0.439        0.209        100               10                0.077        0                           0                           42485818                    98753495                    
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          85                23                N/A          0                           N/A                         N/A                         N/A                         
GPU 2     0.205        0.064        100               0                 0.000        N/A                         N/A                         2174126                     1553692                     
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.732        0.358        85                23                0.190        N/A                         0                           7292208                     24499947                    
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.205        0.064        100               0                 0.000        0                           0                           1751747                     1230394                     
GPU 0     0.477        0.246        100               10                0.084        0                           0                           54809500                    112224271                   
GPU 3     0.716        N/A          85                23                N/A          N/A                         N/A                         N/A                         24496798                    
GPU 2     0.205        0.064        100               0                 0.000        N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         1230394                     
GPU 0     N/A          N/A          100               10                N/A          N/A                         0                           N/A                         N/A                         
GPU 3     N/A          0.349        98                27                0.182        0                           0                           6742476                     N/A                         
GPU 2     N/A          N/A          99                12                N/A          0                           0                           N/A                         734866                      
GPU 1     0.205        0.064        100               0                 0.000        0                           N/A                         2813190                     2339115                     
GPU 0     0.416        0.213        100               10                0.098        0                           N/A                         45842289                    178823417                   
GPU 3     0.861        N/A          98                27                N/A          N/A                         N/A                         N/A                         30914944                    
GPU 2     0.689        0.334        99                12                0.177        N/A                         N/A                         7109554                     N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 0     N/A          N/A          100               12                N/A          N/A                         0                           N/A                         N/A                         
GPU 3     N/A          0.426        98                27                0.237        2642751804                  83230                       8245025                     N/A                         
GPU 2     N/A          N/A          99                12                N/A          83274                       2644155807                  N/A                         23722803                    
GPU 1     0.205        0.064        100               0                 0.000        0                           N/A                         3309537                     2689316                     
GPU 0     0.480        0.244        100               12                0.083        0                           N/A                         64450596                    123306757                   
GPU 3     0.726        N/A          98                27                N/A          N/A                         N/A                         N/A                         24438280                    
GPU 2     0.719        0.352        99                12                0.184        N/A                         N/A                         6601220                     N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 0     N/A          N/A          100               12                N/A          N/A                         0                           N/A                         N/A                         
GPU 3     N/A          0.350        89                10                0.179        682574235                   0                           7607996                     N/A                         
GPU 2     N/A          N/A          98                25                N/A          0                           682372527                   N/A                         24369331                    
GPU 1     0.205        0.064        100               0                 0.000        0                           N/A                         6583623                     5501098                     
GPU 0     0.456        0.232        100               12                0.079        0                           N/A                         42347868                    91927128                    
GPU 3     0.155        N/A          89                10                N/A          N/A                         N/A                         N/A                         2260366909                  
GPU 2     0.768        0.376        98                25                0.201        N/A                         N/A                         11468748                    N/A                         
GPU 1     N/A          N/A          99                12                N/A          N/A                         2641606468                  N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         0                           N/A                         N/A                         
GPU 3     N/A          0.050        89                10                0.002        1964687574                  83391                       141525385                   N/A                         
GPU 2     N/A          N/A          98                25                N/A          2644887057                  1962525156                  N/A                         29694843                    
GPU 1     0.684        0.332        99                12                0.177        83194                       N/A                         6385150                     23049977                    
GPU 0     0.459        0.217        100               10                0.078        0                           N/A                         49084665                    108468415                   
GPU 3     0.205        N/A          89                10                N/A          N/A                         N/A                         N/A                         1141597                     
GPU 2     0.871        0.431        98                25                0.231        N/A                         N/A                         7253405                     N/A                         
GPU 1     N/A          N/A          99                12                N/A          N/A                         0                           N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         0                           N/A                         N/A                         
GPU 3     N/A          0.064        100               0                 0.000        0                           0                           1626385                     N/A                         
GPU 2     N/A          N/A          99                25                N/A          0                           0                           N/A                         29122968                    
GPU 1     0.720        0.353        99                12                0.185        0                           N/A                         5695820                     23412684                    
GPU 0     0.436        0.229        100               10                0.075        0                           N/A                         51015381                    102051516                   
GPU 3     0.205        N/A          100               0                 N/A          N/A                         N/A                         N/A                         740331                      
GPU 2     0.742        0.358        99                25                0.186        N/A                         N/A                         5676323                     N/A                         
GPU 1     N/A          N/A          99                25                N/A          N/A                         2645339597                  N/A                         N/A                         
GPU 0     N/A          N/A          100               13                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.064        100               0                 0.000        N/A                         0                           1219983                     N/A                         
GPU 2     N/A          N/A          99                25                N/A          682611769                   0                           N/A                         N/A                         
GPU 1     0.763        0.374        99                25                0.201        2645355218                  N/A                         6060760                     N/A                         
GPU 0     0.519        0.249        100               13                0.112        83310                       2645304207                  36406875                    92360577                    
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.205        N/A          100               0                 N/A          0                           N/A                         N/A                         782234                      
GPU 2     0.158        0.051        99                25                0.002        N/A                         N/A                         136082061                   2253929785                  
GPU 1     N/A          N/A          99                25                N/A          N/A                         0                           N/A                         28617977                    
GPU 0     N/A          N/A          100               13                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.064        100               0                 0.000        N/A                         0                           1256790                     N/A                         
GPU 2     N/A          N/A          90                0                 N/A          1963384922                  83335                       N/A                         N/A                         
GPU 1     0.870        0.429        99                26                0.231        0                           N/A                         6795468                     N/A                         
GPU 0     0.729        0.356        99                13                0.190        0                           0                           5856687                     23686815                    
GPU 3     0.205        N/A          100               0                 N/A          0                           N/A                         N/A                         1434033                     
GPU 2     0.205        0.064        90                0                 0.000        N/A                         N/A                         1219368                     750380                      
GPU 1     N/A          N/A          91                26                N/A          N/A                         83287                       N/A                         1154866415                  
GPU 0     N/A          N/A          99                25                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.064        100               0                 0.000        N/A                         0                           2007647                     N/A                         
GPU 2     N/A          N/A          90                0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.724        0.353        91                26                0.188        2644547635                  N/A                         73350052                    N/A                         
GPU 0     0.725        0.363        99                25                0.186        83306                       2645157256                  5800189                     22695715                    
GPU 3     0.205        N/A          100               0                 N/A          0                           N/A                         N/A                         750778                      
GPU 2     0.205        0.064        90                0                 0.000        N/A                         N/A                         1424896                     955038                      
GPU 1     N/A          N/A          91                26                N/A          N/A                         0                           N/A                         1121652699                  
GPU 0     N/A          N/A          99                25                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.064        100               0                 0.000        N/A                         0                           1225228                     N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.177        0.057        91                0                 0.001        0                           N/A                         68302417                    N/A                         
GPU 0     0.867        0.428        89                25                0.234        0                           0                           7085422                     29700465                    
GPU 3     0.205        N/A          100               0                 N/A          N/A                         N/A                         N/A                         724621                      
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.205        N/A          97                0                 N/A          N/A                         N/A                         1809322                     N/A                         
GPU 0     0.660        N/A          89                25                N/A          N/A                         0                           7085422                     N/A                         
GPU 3     0.205        0.064        100               0                 0.000        0                           0                           1882212                     1366038                     
GPU 2     0.205        0.064        100               0                 0.000        0                           0                           1303735                     719662                      
GPU 1     N/A          0.064        97                0                 0.000        0                           0                           N/A                         1287903                     
GPU 0     N/A          0.329        89                25                0.170        0                           0                           N/A                         2273380654                  
GPU 3     0.205        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          0.064        100               0                 0.000        0                           0                           2836148                     2325224                     
GPU 1     0.350        N/A          97                0                 N/A          N/A                         N/A                         6302643                     N/A                         
GPU 0     0.687        N/A          89                25                N/A          N/A                         83133                       10313748                    N/A                         
GPU 3     N/A          0.064        100               0                 0.000        0                           0                           4145089                     3425564                     
GPU 2     0.205        0.064        100               0                 0.000        N/A                         N/A                         5549060                     N/A                         
GPU 1     N/A          0.141        98                17                0.056        81786                       N/A                         N/A                         12288365                    
GPU 0     N/A          0.335        98                19                0.184        2639670135                  N/A                         N/A                         28166665                    
GPU 3     0.237        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          0.064        100               0                 N/A          0                           0                           5549060                     4772713                     
GPU 1     0.720        N/A          98                17                N/A          N/A                         N/A                         10059169                    N/A                         
GPU 0     0.565        N/A          98                19                N/A          N/A                         83198                       42618472                    N/A                         
GPU 3     N/A          0.081        100               0                 0.013        83349                       2646549179                  5063510                     7449403                     
GPU 2     0.590        0.273        100               0                 0.152        N/A                         N/A                         9038661                     N/A                         
GPU 1     N/A          0.344        98                17                0.197        2642503297                  N/A                         N/A                         28424696                    
GPU 0     N/A          0.292        98                19                0.119        2641742117                  N/A                         N/A                         84560956                    
GPU 3     0.532        N/A          89                12                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          97                18                N/A          2645307896                  5290371083                  N/A                         25788300                    
GPU 1     0.273        N/A          98                17                N/A          N/A                         83359                       2224664                     N/A                         
GPU 0     0.455        N/A          98                19                N/A          N/A                         0                           40340404                    N/A                         
GPU 3     N/A          0.251        89                12                0.144        93609                       2642058411                  12850493                    22689884                    
GPU 2     0.545        0.247        97                18                0.126        N/A                         N/A                         4464455                     N/A                         
GPU 1     N/A          0.101        100               0                 0.025        2646860564                  N/A                         N/A                         4204458                     
GPU 0     N/A          0.219        100               12                0.093        0                           N/A                         N/A                         101780502                   
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.598        N/A          89                12                N/A          0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          97                18                N/A          2646583480                  83350                       N/A                         N/A                         
GPU 1     0.205        N/A          100               0                 N/A          N/A                         0                           3899835                     3242911                     
GPU 0     0.447        N/A          100               12                N/A          N/A                         0                           54864500                    N/A                         
GPU 3     N/A          0.280        89                12                N/A          N/A                         0                           14917033                    23192138                    
GPU 2     0.205        0.064        97                18                0.000        N/A                         N/A                         3736701                     3059650                     
GPU 1     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.446        0.241        100               12                0.077        0                           0                           42727502                    212292706                   
GPU 3     0.675        N/A          90                20                N/A          0                           N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.205        N/A          100               0                 N/A          N/A                         0                           2387283                     1871255                     
GPU 0     N/A          0.213        100               12                0.077        0                           N/A                         N/A                         96958362                    
GPU 3     N/A          0.320        90                20                0.167        N/A                         0                           5263437                     17879060                    
GPU 2     0.205        0.064        100               0                 0.000        N/A                         N/A                         4007988                     3382554                     
GPU 1     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          90                20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.205        N/A          100               0                 N/A          N/A                         0                           6454747                     5458901                     
GPU 0     0.469        N/A          100               10                N/A          N/A                         0                           53562683                    N/A                         
GPU 3     0.736        N/A          90                20                N/A          2640720125                  N/A                         N/A                         N/A                         
GPU 2     0.328        0.132        100               0                 0.048        N/A                         N/A                         5662062                     9032460                     
GPU 1     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.236        100               10                0.080        0                           N/A                         N/A                         109182265                   
GPU 3     N/A          0.345        98                27                N/A          N/A                         83166                       11139142                    25178724                    
GPU 2     N/A          N/A          99                15                N/A          82582                       2622179939                  N/A                         N/A                         
GPU 1     0.205        N/A          100               0                 N/A          N/A                         0                           1971186                     1486211                     
GPU 0     0.448        N/A          100               10                0.078        0                           0                           39186826                    N/A                         
GPU 3     0.858        N/A          98                27                0.216        0                           N/A                         N/A                         N/A                         
GPU 2     0.676        0.317        99                15                0.166        N/A                         N/A                         5268260                     17533105                    
GPU 1     N/A          0.064        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     N/A          0.225        100               10                N/A          N/A                         N/A                         N/A                         91030169                    
GPU 3     N/A          N/A          98                27                N/A          N/A                         0                           N/A                         22079964                    
GPU 2     N/A          N/A          99                15                N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.205        0.064        100               0                 0.000        0                           0                           1173100                     693432                      
GPU 0     0.471        0.229        100               10                0.083        0                           0                           53375050                    114223336                   
GPU 3     0.443        0.189        73                4                 0.080        682733509                   N/A                         2791790                     N/A                         
GPU 2     0.690        0.323        99                24                0.171        0                           N/A                         4727344                     16725128                    
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          73                4                 N/A          N/A                         0                           N/A                         8088901                     
GPU 2     N/A          N/A          99                24                N/A          N/A                         681678986                   N/A                         N/A                         
GPU 1     0.301        0.117        100               14                0.038        83382                       2647587977                  2110624                     4971692                     
GPU 0     0.430        0.224        100               10                0.072        0                           0                           42709350                    90892658                    
GPU 3     0.089        0.030        73                4                 0.002        1963189363                  N/A                         136636538                   N/A                         
GPU 2     0.780        0.368        99                24                0.197        2644189524                  N/A                         5990442                     21297036                    
GPU 1     N/A          N/A          99                14                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          73                4                 N/A          N/A                         83327                       N/A                         2267100980                  
GPU 2     N/A          N/A          99                24                N/A          N/A                         1961976521                  N/A                         N/A                         
GPU 1     0.691        0.323        99                14                0.172        0                           0                           5591712                     17785187                    
GPU 0     0.457        0.226        100               11                0.103        0                           0                           44349737                    137344650                   
GPU 3     0.205        0.064        100               0                 0.000        0                           N/A                         1751759                     N/A                         
GPU 2     0.864        0.410        99                19                0.213        0                           N/A                         7401307                     22407054                    
GPU 1     N/A          N/A          99                14                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               11                N/A          N/A                         N/A                         N/A                         N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         1235616                     
GPU 2     N/A          N/A          98                19                N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.678        0.318        99                23                0.166        0                           681261837                   4667316                     16772192                    
GPU 0     0.446        0.232        99                11                0.081        0                           0                           42185565                    136574597                   
GPU 3     0.205        0.064        100               0                 0.000        0                           0                           1199188                     N/A                         
GPU 2     0.485        0.212        98                19                0.097        682632380                   0                           4478907                     11332677                    
GPU 1     N/A          N/A          98                23                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          99                13                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         719512                      
GPU 2     N/A          N/A          98                19                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.762        0.361        98                23                0.193        2641384532                  1959905627                  5500577                     20073468                    
GPU 0     0.553        0.264        99                13                0.122        83309                       2645279312                  34750607                    85059322                    
GPU 3     0.205        0.064        100               0                 0.000        0                           0                           1251344                     N/A                         
