#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 2     0.423        0.229        100               10                0.081        0                           0                           45169630                    100035578                   
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1209486                     735075                      
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1204090                     922614                      
GPU 3     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.790        0.445        100               28                0.215        0                           0                           6625889                     23445456                    
GPU 2     0.388        0.201        100               10                0.077        0                           0                           50713058                    107483349                   
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1240902                     959352                      
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1173123                     698660                      
GPU 3     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               10                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.777        0.435        100               28                0.213        0                           0                           9418292                     28176826                    
GPU 2     0.409        0.213        100               10                0.079        0                           0                           41419829                    96021536                    
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           2289005                     1731093                     
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           3551214                     2852443                     
GPU 3     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.399        0.227        100               10                0.109        15615                       771307487                   46879038                    207645093                   
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           3363005                     2716474                     
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.771        0.435        100               27                0.212        769946924                   20784                       10605300                    29197053                    
GPU 2     N/A          N/A          100               21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           9452480                     8029133                     
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         29834611                    
GPU 2     N/A          N/A          100               21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           8310973                     6986640                     
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.793        0.447        100               27                0.216        0                           0                           11880763                    N/A                         
GPU 2     0.794        0.452        100               21                0.209        0                           0                           26749608                    58188205                    
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1094899                     630870                      
GPU 3     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         24949305                    
GPU 2     N/A          N/A          100               21                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.776        0.434        100               28                0.214        0                           0                           6684707                     N/A                         
GPU 2     0.776        0.435        100               28                0.212        0                           0                           6006586                     22386765                    
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1141978                     672672                      
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           2403629                     1809239                     
GPU 3     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         24153792                    
GPU 2     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.775        0.433        100               28                0.208        0                           0                           6110711                     N/A                         
GPU 2     0.786        0.444        100               28                0.215        0                           0                           5982417                     22556315                    
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1861327                     1272167                     
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1188653                     714235                      
GPU 3     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         26674635                    
GPU 2     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.794        0.450        100               24                0.217        0                           0                           7324080                     N/A                         
GPU 2     0.797        0.452        100               27                0.216        0                           0                           5826611                     22853843                    
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1167621                     688062                      
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1454664                     990631                      
GPU 3     N/A          N/A          100               24                N/A          N/A                         N/A                         N/A                         23342827                    
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.659        0.361        100               24                0.179        341107148                   0                           6422530                     N/A                         
GPU 2     0.790        0.444        100               27                0.215        0                           0                           6922558                     25816460                    
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1172555                     734801                      
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           2001753                     1423121                     
GPU 3     N/A          N/A          100               24                N/A          N/A                         N/A                         N/A                         2108907641                  
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               17                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.018        0.006        100               0                 0.001        430417907                   26041                       156910011                   N/A                         
GPU 2     0.772        0.431        100               27                0.213        770748213                   770727408                   6777237                     24773585                    
GPU 1     0.221        0.102        100               17                0.036        10401                       770632412                   1877485                     4223042                     
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1199159                     719495                      
GPU 3     N/A          N/A          59                0                 N/A          N/A                         N/A                         N/A                         1923800                     
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               17                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.102        0.032        59                0                 0.000        0                           0                           1548425                     N/A                         
GPU 2     0.785        0.441        100               27                0.214        0                           0                           5921358                     24298886                    
GPU 1     0.784        0.444        100               17                0.215        0                           0                           5861080                     22325199                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1189044                     714469                      
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          59                0                 N/A          N/A                         N/A                         N/A                         854896                      
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        59                0                 0.000        0                           0                           1339685                     N/A                         
GPU 2     0.789        0.443        100               27                0.216        0                           0                           5904627                     24045101                    
GPU 1     N/A          0.451        100               27                0.216        0                           0                           5586422                     22158436                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1173304                     688338                      
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         719495                      
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.787        N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1199159                     N/A                         
GPU 2     0.771        0.429        100               27                0.213        0                           0                           6221638                     24074356                    
GPU 1     N/A          0.444        100               27                0.215        0                           0                           5656299                     22130857                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1173110                     698652                      
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         756159                      
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.776        N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1277649                     N/A                         
GPU 2     0.787        0.443        100               25                0.215        0                           0                           5841319                     23990017                    
GPU 1     N/A          0.435        100               28                0.213        0                           0                           6050623                     23416225                    
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           2113233                     1483427                     
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1277649                     N/A                         
GPU 2     0.787        0.443        100               25                0.215        0                           0                           5841319                     23990017                    
GPU 1     N/A          0.435        100               28                0.213        0                           0                           6050623                     23416225                    
GPU 0     N/A          0.032        100               0                 0.000        0                           0                           2113233                     1483427                     
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           2732530                     2221485                     
GPU 2     0.703        0.379        100               25                0.181        770670512                   31206                       51079838                    741091951                   
GPU 1     0.777        0.438        100               28                0.255        462709568                   462725181                   7778442                     29908437                    
GPU 0     0.593        0.329        99                0                 0.152        20777                       769670047                   4399568                     16793159                    
GPU 3     N/A          N/A          100               0                 N/A          N/A                         0                           N/A                         N/A                         
GPU 2     0.194        0.095        100               25                0.038        5209                        31206                       118995810                   1441399528                  
GPU 1     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          99                11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           N/A                         2215805                     1741362                     
GPU 2     N/A          N/A          78                1                 N/A          N/A                         0                           N/A                         N/A                         
GPU 1     0.784        0.439        100               27                0.214        0                           0                           16910711                    34518022                    
GPU 0     0.778        0.437        99                11                0.214        0                           0                           7425848                     23665021                    
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        78                1                 0.000        0                           0                           2804371                     2194499                     
GPU 1     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.786        0.445        100               28                0.214        0                           0                           6310598                     22766936                    
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         2461743                     
GPU 2     N/A          N/A          78                1                 N/A          0                           0                           2804371                     2194499                     
GPU 1     0.765        N/A          100               27                N/A          N/A                         N/A                         7996903                     N/A                         
GPU 0     N/A          0.445        100               28                0.214        0                           N/A                         N/A                         22766936                    
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           3018444                     N/A                         
GPU 2     N/A          N/A          78                1                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.428        100               27                0.213        0                           0                           N/A                         26108301                    
GPU 0     0.796        N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         3111948                     
GPU 2     N/A          0.032        100               0                 0.000        0                           0                           2111424                     1637005                     
GPU 1     0.792        N/A          100               27                N/A          N/A                         N/A                         11394373                    N/A                         
GPU 0     N/A          0.451        100               28                0.215        0                           0                           N/A                         27110914                    
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           3698331                     N/A                         
GPU 2     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          0.447        100               27                0.215        0                           0                           N/A                         29009064                    
GPU 0     0.788        N/A          100               27                N/A          N/A                         N/A                         7663878                     N/A                         
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         5250382                     
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         5860579                     
GPU 1     0.785        N/A          100               27                N/A          N/A                         0                           9525233                     N/A                         
GPU 0     N/A          0.444        100               27                0.216        0                           N/A                         N/A                         26319236                    
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           6298374                     N/A                         
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         1579751                     N/A                         
GPU 1     N/A          0.439        73                18                0.216        0                           N/A                         N/A                         29392892                    
GPU 0     0.774        N/A          100               27                N/A          N/A                         769650353                   6736784                     N/A                         
GPU 3     0.103        N/A          100               0                 N/A          0                           N/A                         N/A                         2231374                     
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.335        N/A          73                18                N/A          N/A                         15621                       88830546                    1188232887                  
GPU 0     N/A          0.433        100               27                0.213        31164                       N/A                         N/A                         24744827                    
GPU 3     N/A          0.032        100               0                 0.000        N/A                         0                           2726655                     N/A                         
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         1220098                     740401                      
GPU 1     N/A          0.184        73                18                0.091        771610905                   N/A                         N/A                         N/A                         
GPU 0     0.786        N/A          100               28                N/A          N/A                         0                           5869415                     N/A                         
GPU 3     0.103        N/A          100               0                 N/A          0                           N/A                         N/A                         1845662                     
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.053        N/A          73                0                 N/A          N/A                         0                           71826695                    933444826                   
GPU 0     N/A          0.442        100               28                0.215        0                           N/A                         N/A                         24261981                    
GPU 3     N/A          0.032        100               0                 0.000        N/A                         0                           2335753                     N/A                         
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         1209746                     735233                      
GPU 1     N/A          0.017        81                0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.786        N/A          100               28                N/A          N/A                         0                           5812895                     N/A                         
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         1944958                     
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         735233                      
GPU 1     0.103        N/A          81                0                 N/A          N/A                         0                           1251425                     N/A                         
GPU 0     N/A          0.439        100               28                0.214        0                           N/A                         N/A                         23848443                    
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           2388180                     N/A                         
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         1428559                     N/A                         
GPU 1     N/A          0.032        81                0                 0.000        0                           N/A                         N/A                         808212                      
GPU 0     0.766        N/A          100               27                N/A          N/A                         0                           5771679                     N/A                         
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         1850868                     
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         881118                      
GPU 1     0.103        N/A          81                0                 N/A          N/A                         0                           1246063                     N/A                         
GPU 0     N/A          0.428        100               27                0.212        0                           N/A                         N/A                         23617089                    
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           2330530                     N/A                         
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         1485581                     N/A                         
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         766407                      
GPU 0     0.794        N/A          100               27                N/A          N/A                         0                           6725058                     N/A                         
GPU 3     0.103        N/A          100               0                 N/A          0                           N/A                         N/A                         2017213                     
GPU 2     N/A          N/A          100               0                 N/A          0                           0                           N/A                         N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         0                           1147085                     667395                      
GPU 0     N/A          0.448        90                27                0.217        0                           N/A                         N/A                         25372285                    
GPU 3     N/A          0.032        100               0                 N/A          N/A                         0                           2496757                     N/A                         
GPU 2     0.103        0.032        100               0                 0.000        N/A                         N/A                         1684093                     1167915                     
GPU 1     N/A          0.032        100               0                 0.000        0                           N/A                         N/A                         N/A                         
GPU 0     0.671        N/A          90                24                0.185        0                           0                           35335157                    N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         2236663                     
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           1684093                     1167915                     
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          0.371        90                24                0.185        0                           0                           35335157                    506153527                   
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         2236663                     
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           1684093                     1167915                     
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          0.371        90                24                0.185        0                           0                           35335157                    506153527                   
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           2325817                     1846052                     
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           4947181                     4580063                     
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1256880                     683200                      
GPU 0     0.140        0.081        90                24                0.035        0                           0                           128086964                   1625455604                  
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          63                19                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           2242001                     1731033                     
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           5985333                     5463962                     
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           833608                      349073                      
GPU 0     0.980        0.574        63                19                0.244        0                           0                           7203446                     28949111                    
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               16                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          63                19                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           4113753                     3227393                     
GPU 2     0.132        0.051        100               2                 0.008        26005                       770686179                   2818968                     6631336                     
GPU 1     0.945        0.554        100               16                0.235        15606                       770859614                   7829392                     29569612                    
GPU 0     0.976        0.568        63                19                0.244        771224609                   31228                       6547622                     26304996                    
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
