#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.980        N/A          88                26                0.244        0                           N/A                         N/A                         26363390                    
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           1694478                     1115749                     
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1193964                     719507                      
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.336        88                26                N/A          N/A                         0                           12334637                    N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1256710                     776970                      
GPU 3     0.594        N/A          88                26                0.161        0                           N/A                         N/A                         25533219                    
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           1866935                     1387164                     
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1147062                     709093                      
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.437        88                26                N/A          N/A                         0                           6358960                     N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1923851                     1345131                     
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     0.778        N/A          100               26                0.214        0                           N/A                         N/A                         22591728                    
GPU 2     N/A          0.032        100               0                 0.000        0                           0                           2273655                     1757389                     
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1736191                     1220026                     
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.446        100               28                N/A          N/A                         0                           5526864                     N/A                         
GPU 2     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1767226                     1251133                     
GPU 3     0.787        N/A          100               28                0.214        0                           N/A                         N/A                         21894885                    
GPU 2     N/A          0.032        100               0                 0.000        0                           0                           1684114                     1214856                     
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1308420                     693306                      
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.451        100               28                N/A          N/A                         0                           5625558                     N/A                         
GPU 2     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1287784                     813337                      
GPU 3     0.796        N/A          100               28                0.217        0                           N/A                         N/A                         22106728                    
GPU 2     N/A          0.032        100               0                 0.000        0                           0                           1636992                     1157364                     
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           2732004                     2288836                     
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.444        100               28                N/A          N/A                         0                           6670761                     N/A                         
GPU 2     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1282637                     802952                      
GPU 3     0.788        N/A          100               28                0.216        0                           N/A                         N/A                         25096009                    
GPU 2     N/A          0.050        100               0                 0.009        36477                       772168572                   2631617                     2767106                     
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1209902                     735328                      
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.426        100               28                N/A          N/A                         26011                       7647483                     N/A                         
GPU 2     0.132        N/A          100               15                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1272101                     797670                      
GPU 3     0.764        N/A          100               28                0.210        770855938                   N/A                         N/A                         25460397                    
GPU 2     N/A          0.449        100               15                0.215        0                           0                           6175632                     22863864                    
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1981532                     1439218                     
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          0.442        100               28                N/A          N/A                         0                           5761271                     N/A                         
GPU 2     0.794        N/A          100               15                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           2153334                     1600662                     
GPU 3     0.784        N/A          100               28                0.215        0                           N/A                         N/A                         23877790                    
GPU 2     0.786        0.441        100               15                0.214        0                           0                           6353783                     22939028                    
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           1209624                     729945                      
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           1246236                     766513                      
GPU 3     N/A          0.446        100               28                N/A          N/A                         0                           7317164                     N/A                         
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.792        N/A          100               28                N/A          0                           N/A                         N/A                         25162510                    
GPU 2     0.776        0.437        100               27                0.213        0                           0                           8157324                     24440780                    
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           3331104                     2627350                     
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           3686080                     2982231                     
GPU 3     N/A          0.428        100               27                0.212        0                           0                           6273806                     N/A                         
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         23914337                    
GPU 2     0.786        0.445        100               27                0.214        0                           0                           11955844                    28696106                    
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           7737408                     6814550                     
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           6343623                     5394946                     
GPU 3     0.784        0.442        100               27                0.214        0                           0                           11512376                    N/A                         
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         28866776                    
GPU 2     0.796        0.451        100               27                0.216        0                           0                           8114561                     26998318                    
GPU 1     0.103        0.032        100               0                 0.000        0                           0                           2289076                     1825004                     
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.737        0.413        100               26                0.199        770565636                   20801                       10712701                    N/A                         
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           974949                      516149                      
GPU 3     N/A          N/A          100               26                N/A          N/A                         N/A                         N/A                         33204173                    
GPU 2     0.774        0.432        100               27                0.212        768915046                   768935802                   6076308                     24030216                    
GPU 1     0.352        0.181        100               0                 0.078        26057                       772222992                   4195306                     9823791                     
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           2988129                     2393632                     
GPU 3     0.749        0.426        100               26                0.168        0                           0                           181908379                   N/A                         
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          97                26                N/A          N/A                         N/A                         N/A                         2232607495                  
GPU 2     0.766        0.428        100               27                0.211        0                           0                           8899319                     26412390                    
GPU 1     0.786        0.445        100               20                0.215        0                           0                           9331706                     25569813                    
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.404        0.196        97                15                0.079        0                           0                           41233422                    N/A                         
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           4765276                     3946733                     
GPU 3     N/A          N/A          97                15                N/A          N/A                         N/A                         N/A                         99365362                    
GPU 2     0.791        0.447        100               27                0.216        0                           0                           5935891                     24466058                    
GPU 1     0.795        0.451        100               20                0.217        0                           0                           6804096                     23436912                    
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.382        0.210        97                15                0.073        0                           0                           38285484                    N/A                         
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           2168896                     1689236                     
GPU 3     N/A          N/A          100               11                N/A          N/A                         N/A                         N/A                         88044635                    
GPU 2     0.783        0.437        100               27                0.214        0                           0                           5853589                     23913421                    
GPU 1     0.787        0.443        100               27                0.215        0                           0                           6812128                     23390039                    
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.377        0.198        100               11                0.104        0                           0                           38974413                    171575939                   
GPU 2     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.778        N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           2116814                     1642355                     
GPU 3     N/A          N/A          100               11                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.766        0.428        100               27                0.212        0                           0                           6901379                     26575772                    
GPU 1     N/A          0.437        100               27                0.214        0                           0                           7747029                     25800886                    
GPU 0     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.406        0.221        100               11                0.077        0                           0                           37335267                    86702755                    
GPU 2     N/A          N/A          80                20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.782        N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               0                 0.000        0                           0                           2184568                     1704901                     
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          100               8                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.447        0.248        80                20                0.121        770204093                   10395                       104131926                   1434852075                  
GPU 1     N/A          0.442        100               28                0.213        770913530                   770913530                   7725627                     26339966                    
GPU 0     N/A          N/A          100               13                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.299        0.140        100               8                 0.052        0                           0                           32852610                    72850716                    
GPU 2     N/A          N/A          80                20                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.793        N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.103        0.032        100               13                0.000        0                           0                           2261734                     1771865                     
GPU 3     N/A          N/A          100               8                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.072        0.023        80                20                0.000        0                           0                           56936408                    687336912                   
GPU 1     N/A          0.449        100               28                0.216        0                           0                           6945845                     25263300                    
GPU 0     N/A          N/A          100               13                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               8                 0.000        0                           0                           1220068                     740383                      
GPU 2     N/A          N/A          89                0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.771        N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.718        0.405        100               13                0.192        26015                       770992298                   6014840                     21447382                    
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        89                0                 0.000        0                           0                           1204380                     724713                      
GPU 1     N/A          0.428        100               27                0.213        0                           0                           6814660                     24907325                    
GPU 0     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1214835                     740371                      
GPU 2     N/A          N/A          89                0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.779        N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.775        0.435        100               28                0.212        0                           0                           6405793                     22740305                    
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        89                0                 0.000        0                           0                           1224995                     750635                      
GPU 1     N/A          0.437        100               27                0.214        0                           0                           7053530                     25469638                    
GPU 0     N/A          N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1230270                     N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.785        0.444        100               28                0.215        0                           0                           6723058                     23262511                    
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         750673                      
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           1880631                     1297166                     
GPU 1     0.794        0.449        100               27                0.216        0                           0                           7163929                     25796384                    
GPU 0     0.795        0.451        100               27                0.216        0                           0                           6718881                     23690432                    
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1126178                     N/A                         
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           3337404                     2680352                     
GPU 1     N/A          0.426        63                15                0.212        0                           0                           9903637                     29632929                    
GPU 0     0.789        0.445        100               27                0.211        0                           0                           10487465                    28441274                    
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           4521200                     3958005                     
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.174        N/A          63                15                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     N/A          N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           4014952                     4067094                     
GPU 1     N/A          0.095        63                15                0.046        771709899                   26040                       123865027                   1653243699                  
GPU 0     N/A          0.430        100               28                0.213        26015                       770982260                   8194853                     26135080                    
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           7529804                     6523397                     
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.070        N/A          63                15                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.783        N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
#Entity   SMACT        SMOCC        GPUTL             MCUTL             DRAMA        NVLTX                       NVLRX                       PCITX                       PCIRX                       
ID                                                                                                                                                                                                   
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           5052017                     3540061                     
GPU 1     N/A          0.022        89                0                 0.000        0                           0                           41473360                    468451928                   
GPU 0     N/A          0.440        100               28                0.214        0                           0                           10208391                    28361845                    
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           2976979                     2486898                     
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        N/A          89                0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.791        N/A          100               28                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.102        0.032        100               0                 0.000        0                           0                           1563931                     1073899                     
GPU 1     N/A          0.032        89                0                 0.000        0                           0                           1803999                     1313895                     
GPU 0     N/A          0.445        100               27                0.217        0                           0                           6177486                     24418505                    
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           1834977                     1355380                     
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        N/A          89                0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.768        N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           1178306                     709069                      
GPU 1     N/A          0.032        100               0                 0.000        0                           0                           1199508                     724920                      
GPU 0     N/A          0.427        100               27                0.212        0                           0                           5776754                     23559790                    
GPU 3     0.103        0.032        100               0                 0.000        0                           0                           2758033                     2075042                     
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 0     0.784        N/A          100               27                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           2002280                     1444353                     
GPU 1     N/A          0.032        100               0                 0.000        0                           0                           2039027                     1496677                     
GPU 0     N/A          0.441        82                22                0.215        0                           0                           7043666                     25686215                    
GPU 3     N/A          0.032        100               0                 0.000        0                           0                           2487090                     2049111                     
GPU 2     N/A          N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 1     0.103        N/A          100               0                 N/A          N/A                         N/A                         1209620                     N/A                         
GPU 0     0.540        N/A          82                22                N/A          N/A                         N/A                         N/A                         N/A                         
GPU 3     0.103        N/A          100               0                 N/A          N/A                         N/A                         N/A                         N/A                         
GPU 2     0.103        0.032        100               0                 0.000        0                           0                           1178336                     703873                      
GPU 1     N/A          0.032        100               0                 0.000        0                           0                           N/A                         735157                      
GPU 0     N/A          0.300        82                22                0.150        0                           0                           89885175                    1194092787                  
